taxid,parent,taxonomic_rank,scientific_name
taxon:85566 [Erimystax dissimilis]@species,taxon:85565 [Erimystax]@genus,species,Erimystax dissimilis
taxon:642546 [Carnegiella strigata]@species,taxon:42632 [Carnegiella]@genus,species,Carnegiella strigata
taxon:148075 [Chrotopterus]@genus,taxon:40238 [Phyllostominae]@subfamily,genus,Chrotopterus
taxon:463530 [Plestiodon longirostris]@species,taxon:391658 [Plestiodon]@genus,species,Plestiodon longirostris
taxon:52083 [Hemiancistrus]@genus,taxon:503164 [Ancistrinae]@subfamily,genus,Hemiancistrus
taxon:357285 [Pangio anguillaris]@species,taxon:127971 [Pangio]@genus,species,Pangio anguillaris
taxon:54367 [Heliornithidae]@family,taxon:9108 [Gruiformes]@order,family,Heliornithidae
taxon:66062 [Rhinopithecus avunculus]@species,taxon:542827 [Rhinopithecus]@genus,species,Rhinopithecus avunculus
taxon:635075 [Otomys sloggetti]@species,taxon:109680 [Otomys]@genus,species,Otomys sloggetti
taxon:1040945 [Opistognathus jacksoniensis]@species,taxon:270590 [Opistognathus]@genus,species,Opistognathus jacksoniensis
taxon:73862 [Dipus]@genus,taxon:35737 [Dipodinae]@subfamily,genus,Dipus
taxon:257702 [Geomys streckeri]@species,taxon:13544 [Geomys]@genus,species,Geomys streckeri
taxon:61313 [Chaca]@genus,taxon:31010 [Chacidae]@family,genus,Chaca
taxon:2647279 [unclassified Neusticurus]@no rank,taxon:122287 [Neusticurus]@genus,no rank,unclassified Neusticurus
taxon:75566 [Lophocebus aterrimus]@species,taxon:75565 [Lophocebus]@genus,species,Lophocebus aterrimus
taxon:8107 [Scorpaenoidei]@suborder,taxon:8111 [Perciformes]@order,suborder,Scorpaenoidei
taxon:75380 [Drepaneidae]@family,taxon:1489930 [Ephippiformes]@order,family,Drepaneidae
taxon:1069385 [Lampadena atlantica]@species,taxon:123246 [Lampadena]@genus,species,Lampadena atlantica
taxon:36722 [Martes zibellina]@species,taxon:9658 [Martes]@genus,species,Martes zibellina
taxon:37061 [Procellaria]@genus,taxon:30451 [Procellariidae]@family,genus,Procellaria
taxon:175779 [Glyptothorax]@genus,taxon:1128655 [Glyptosterninae]@subfamily,genus,Glyptothorax
taxon:9737 [Stenella coeruleoalba]@species,taxon:9734 [Stenella]@genus,species,Stenella coeruleoalba
taxon:249012 [Cormura brevirostris]@species,taxon:249011 [Cormura]@genus,species,Cormura brevirostris
taxon:39147 [Gonyosoma]@genus,taxon:169863 [Colubrinae]@subfamily,genus,Gonyosoma
taxon:161911 [Parma]@genus,taxon:30863 [Pomacentridae]@family,genus,Parma
taxon:238675 [Liosomadoras]@genus,taxon:644108 [Auchenipterinae]@subfamily,genus,Liosomadoras
taxon:293414 [Janetaescincus braueri]@species,taxon:293413 [Janetaescincus]@genus,species,Janetaescincus braueri
taxon:470366 [Lerista muelleri]@species,taxon:66057 [Lerista]@genus,species,Lerista muelleri
taxon:2219902 [Carinascincus]@genus,taxon:1273156 [Eugongylinae]@subfamily,genus,Carinascincus
taxon:34816 [Morone saxatilis]@species,taxon:34815 [Morone]@genus,species,Morone saxatilis
taxon:1935872 [Planiliza]@genus,taxon:8189 [Mugilidae]@family,genus,Planiliza
taxon:303750 [Marilyna]@genus,taxon:31031 [Tetraodontidae]@family,genus,Marilyna
taxon:322124 [Syncrossus hymenophysa]@species,taxon:322117 [Syncrossus]@genus,species,Syncrossus hymenophysa
taxon:70085 [Sicyopterus]@genus,taxon:497679 [Sicydiinae]@subfamily,genus,Sicyopterus
taxon:206128 [Lagocephalus laevigatus]@species,taxon:204813 [Lagocephalus]@genus,species,Lagocephalus laevigatus
taxon:96428 [Trachylepis elegans]@species,taxon:323737 [Trachylepis]@genus,species,Trachylepis elegans
taxon:86240 [Micropercops]@genus,taxon:166784 [Odontobutidae]@family,genus,Micropercops
taxon:69128 [Atherinidae]@family,taxon:8075 [Atheriniformes]@order,family,Atherinidae
taxon:54137 [Trachypithecus vetulus]@species,taxon:54136 [Trachypithecus]@genus,species,Trachypithecus vetulus
taxon:181477 [Sufflamen]@genus,taxon:31024 [Balistidae]@family,genus,Sufflamen
taxon:353258 [Esomus]@genus,taxon:2743712 [Esominae]@subfamily,genus,Esomus
taxon:111170 [Varzea bistriata]@species,taxon:1190636 [Varzea]@genus,species,Varzea bistriata
taxon:3073800 [Pterocliformes]@order,taxon:3073799 [Columbimorphae]@clade,order,Pterocliformes
taxon:231675 [Glyptothorax trilineatus]@species,taxon:175779 [Glyptothorax]@genus,species,Glyptothorax trilineatus
taxon:1489911 [Cichliformes]@order,taxon:1489910 [Cichlomorphae]@superorder,order,Cichliformes
taxon:332422 [Squalogadus]@genus,taxon:630373 [Macrouroidinae]@subfamily,genus,Squalogadus
taxon:181409 [Melanonus]@genus,taxon:30758 [Melanonidae]@family,genus,Melanonus
taxon:2685222 [unclassified Sphenomorphus]@no rank,taxon:71018 [Sphenomorphus]@genus,no rank,unclassified Sphenomorphus
taxon:1496136 [Mirimiri]@genus,taxon:77225 [Pteropodinae]@subfamily,genus,Mirimiri
taxon:196129 [Dischistodus]@genus,taxon:30863 [Pomacentridae]@family,genus,Dischistodus
taxon:243926 [Bagre marinus]@species,taxon:243719 [Bagre]@genus,species,Bagre marinus
taxon:43328 [Rucervus duvaucelii]@species,taxon:1088089 [Rucervus]@genus,species,Rucervus duvaucelii
taxon:303702 [Abalistes]@genus,taxon:31024 [Balistidae]@family,genus,Abalistes
taxon:55152 [Pteromys volans]@species,taxon:55151 [Pteromys]@genus,species,Pteromys volans
taxon:8549 [Helodermatidae]@family,taxon:1330543 [Neoanguimorpha]@clade,family,Helodermatidae
taxon:148078 [Diclidurus]@genus,taxon:461394 [Emballonurinae]@subfamily,genus,Diclidurus
taxon:30917 [Polynemidae]@family,taxon:1489905 [Carangaria incertae sedis]@no rank,family,Polynemidae
taxon:105721 [Oligosoma]@genus,taxon:1273156 [Eugongylinae]@subfamily,genus,Oligosoma
taxon:400053 [Sylvaemus group]@species group,taxon:10128 [Apodemus]@genus,species group,Sylvaemus group
taxon:543557 [Uroplatus sp. G CMI-2008]@species,taxon:2639002 [unclassified Uroplatus]@no rank,species,Uroplatus sp. G CMI-2008
taxon:9003 [Tympanuchus]@genus,taxon:466585 [Tetraoninae]@subfamily,genus,Tympanuchus
taxon:3148111 [Fowlea schnurrenbergeri]@species,taxon:2743193 [Fowlea]@genus,species,Fowlea schnurrenbergeri
taxon:479125 [Tampichthys]@genus,taxon:2743731 [Pogonichthyinae]@subfamily,genus,Tampichthys
taxon:75383 [Zanclidae]@family,taxon:1489937 [Acanthuriformes]@order,family,Zanclidae
taxon:279944 [Chlidonias]@genus,taxon:8910 [Laridae]@family,genus,Chlidonias
taxon:2641956 [unclassified Cetomimus]@no rank,taxon:88667 [Cetomimus]@genus,no rank,unclassified Cetomimus
taxon:13628 [Pappogeomys bulleri]@species,taxon:196629 [Pappogeomys]@genus,species,Pappogeomys bulleri
taxon:3370982 [Anteliomys]@genus,taxon:337677 [Cricetidae]@family,genus,Anteliomys
taxon:30418 [Opisthocomus]@genus,taxon:30417 [Opisthocomidae]@family,genus,Opisthocomus
taxon:1141637 [Callospermophilus]@genus,taxon:337730 [Marmotini]@tribe,genus,Callospermophilus
taxon:576855 [Thermophis zhaoermii]@species,taxon:527826 [Thermophis]@genus,species,Thermophis zhaoermii
taxon:1001563 [Scotonycteris zenkeri]@species,taxon:1001562 [Scotonycteris]@genus,species,Scotonycteris zenkeri
taxon:31103 [Zeidae]@family,taxon:31097 [Zeiformes]@order,family,Zeidae
taxon:241498 [Halichoeres solorensis]@species,taxon:51788 [Halichoeres]@genus,species,Halichoeres solorensis
taxon:174793 [Micrablepharus atticolus]@species,taxon:174753 [Micrablepharus]@genus,species,Micrablepharus atticolus
taxon:686574 [Stolephorus waitei]@species,taxon:365057 [Stolephorus]@genus,species,Stolephorus waitei
taxon:96722 [Eutropis rudis]@species,taxon:217857 [Eutropis]@genus,species,Eutropis rudis
taxon:48138 [Psammomys]@genus,taxon:10045 [Gerbillinae]@subfamily,genus,Psammomys
taxon:990937 [Halophryninae]@subfamily,taxon:8065 [Batrachoididae]@family,subfamily,Halophryninae
taxon:630724 [Euclichthyidae]@family,taxon:1489845 [Gadoidei]@suborder,family,Euclichthyidae
taxon:459759 [Tetraophasis]@genus,taxon:466544 [Perdicinae]@subfamily,genus,Tetraophasis
taxon:470328 [Lerista axillaris]@species,taxon:66057 [Lerista]@genus,species,Lerista axillaris
taxon:643345 [Psilorhynchus sucatio]@species,taxon:327761 [Psilorhynchus]@genus,species,Psilorhynchus sucatio
taxon:81642 [Gaidropsarus]@genus,taxon:1545873 [Gaidropsaridae]@family,genus,Gaidropsarus
taxon:410302 [Gerbilliscus leucogaster]@species,taxon:410297 [Gerbilliscus]@genus,species,Gerbilliscus leucogaster
taxon:388970 [Ptilopachus]@genus,taxon:466544 [Perdicinae]@subfamily,genus,Ptilopachus
taxon:702663 [Pimelabditus moli]@species,taxon:702662 [Pimelabditus]@genus,species,Pimelabditus moli
taxon:56228 [Ochrotomys]@genus,taxon:337963 [Neotominae]@subfamily,genus,Ochrotomys
taxon:80805 [Tanakia lanceolata]@species,taxon:80803 [Tanakia]@genus,species,Tanakia lanceolata
taxon:201800 [Pantherophis]@genus,taxon:169863 [Colubrinae]@subfamily,genus,Pantherophis
taxon:38244 [Emoia cyanura]@species,taxon:38242 [Emoia]@genus,species,Emoia cyanura
taxon:999718 [Sphenomorphus cf. decipiens 1 CWL-2011]@species,taxon:71018 [Sphenomorphus]@genus,species,Sphenomorphus cf. decipiens 1 CWL-2011
taxon:36670 [Gymnotus]@genus,taxon:30771 [Gymnotidae]@family,genus,Gymnotus
taxon:40150 [Monodon]@genus,taxon:9747 [Monodontidae]@family,genus,Monodon
taxon:241327 [Oxycheilinus bimaculatus]@species,taxon:241326 [Oxycheilinus]@genus,species,Oxycheilinus bimaculatus
taxon:159713 [Stegastes planifrons]@species,taxon:80992 [Stegastes]@genus,species,Stegastes planifrons
taxon:27644 [Centurio senex]@species,taxon:27643 [Centurio]@genus,species,Centurio senex
taxon:30444 [Pelecanidae]@family,taxon:9205 [Pelecaniformes]@order,family,Pelecanidae
taxon:862508 [Coelomys]@subgenus,taxon:10088 [Mus]@genus,subgenus,Coelomys
taxon:885580 [Fukomys damarensis]@species,taxon:423606 [Fukomys]@genus,species,Fukomys damarensis
taxon:162265 [Gallotiinae]@subfamily,taxon:8522 [Lacertidae]@family,subfamily,Gallotiinae
taxon:52808 [Menetes berdmorei]@species,taxon:52807 [Menetes]@genus,species,Menetes berdmorei
taxon:425640 [Hydroprogne]@genus,taxon:8910 [Laridae]@family,genus,Hydroprogne
taxon:8000 [Pangasius]@genus,taxon:7999 [Pangasiidae]@family,genus,Pangasius
taxon:249493 [Flexiseps crenni]@species,taxon:2200833 [Flexiseps]@genus,species,Flexiseps crenni
taxon:9855 [Axis]@genus,taxon:34878 [Cervinae]@subfamily,genus,Axis
taxon:34977 [Leptotyphlopidae]@family,taxon:34975 [Typhlopoidea]@superfamily,family,Leptotyphlopidae
taxon:470396 [Lerista wilkinsi]@species,taxon:66057 [Lerista]@genus,species,Lerista wilkinsi
taxon:8881 [Neochen]@genus,taxon:2068719 [Tadorninae]@subfamily,genus,Neochen
taxon:148061 [Lonchorhina aurita]@species,taxon:148054 [Lonchorhina]@genus,species,Lonchorhina aurita
taxon:36224 [Cercopithecus diana]@species,taxon:9533 [Cercopithecus]@genus,species,Cercopithecus diana
taxon:226691 [Protoxerus]@genus,taxon:337733 [Protoxerini]@tribe,genus,Protoxerus
taxon:1382602 [Holcosus festivus]@species,taxon:1382601 [Holcosus]@genus,species,Holcosus festivus
taxon:81640 [Enchelyopus cimbrius]@species,taxon:81639 [Enchelyopus]@genus,species,Enchelyopus cimbrius
taxon:297507 [Homatula variegata]@species,taxon:937053 [Homatula]@genus,species,Homatula variegata
taxon:180930 [Hemigrammocypris]@genus,taxon:2743747 [Xenocypridinae]@subfamily,genus,Hemigrammocypris
taxon:565088 [Ataxolepis]@genus,taxon:88666 [Cetomimidae]@family,genus,Ataxolepis
taxon:591948 [Leiodon cutcutia]@species,taxon:1504153 [Leiodon]@genus,species,Leiodon cutcutia
taxon:219624 [Cordylosaurus]@genus,taxon:126620 [Gerrhosauridae]@family,genus,Cordylosaurus
taxon:443789 [Lepidion]@genus,taxon:30759 [Moridae]@family,genus,Lepidion
taxon:95114 [Gehyra variegata]@species,taxon:95113 [Gehyra]@genus,species,Gehyra variegata
taxon:1489917 [Isonidae]@family,taxon:8075 [Atheriniformes]@order,family,Isonidae
taxon:999666 [Parvoscincus tagapayo]@species,taxon:999444 [Parvoscincus]@genus,species,Parvoscincus tagapayo
taxon:1137593 [Pseudancistrus genisetiger]@species,taxon:471096 [Pseudancistrus]@genus,species,Pseudancistrus genisetiger
taxon:75026 [Luvarus imperialis]@species,taxon:75025 [Luvarus]@genus,species,Luvarus imperialis
taxon:80970 [Amphiprion clarkii]@species,taxon:80969 [Amphiprion]@genus,species,Amphiprion clarkii
taxon:480624 [Lepidophyma reticulatum]@species,taxon:8541 [Lepidophyma]@genus,species,Lepidophyma reticulatum
taxon:112226 [Malacomys longipes]@species,taxon:112225 [Malacomys]@genus,species,Malacomys longipes
taxon:201389 [Coelognathus subradiatus]@species,taxon:166102 [Coelognathus]@genus,species,Coelognathus subradiatus
taxon:722434 [Tripterygiinae]@subfamily,taxon:57771 [Tripterygiidae]@family,subfamily,Tripterygiinae
taxon:148039 [Vampyressa bidens]@species,taxon:148031 [Vampyressa]@genus,species,Vampyressa bidens
taxon:516038 [Sewellia lineolata]@species,taxon:516037 [Sewellia]@genus,species,Sewellia lineolata
taxon:94919 [Aphredoderus sayanus]@species,taxon:94918 [Aphredoderus]@genus,species,Aphredoderus sayanus
taxon:174809 [Vanzosaura rubricauda]@species,taxon:174767 [Vanzosaura]@genus,species,Vanzosaura rubricauda
taxon:509065 [Hypsiglena chlorophaea chlorophaea]@subspecies,taxon:509063 [Hypsiglena chlorophaea]@species,subspecies,Hypsiglena chlorophaea chlorophaea
taxon:85104 [Burhinus]@genus,taxon:85103 [Burhinidae]@family,genus,Burhinus
taxon:227090 [Blanus]@genus,taxon:1329974 [Blanidae]@family,genus,Blanus
taxon:75023 [Holacanthus]@genus,taxon:30862 [Pomacanthidae]@family,genus,Holacanthus
taxon:286536 [Coilia]@genus,taxon:365066 [Coilinae]@subfamily,genus,Coilia
taxon:236587 [Chrysichthys]@genus,taxon:2485743 [Claroteidae]@family,genus,Chrysichthys
taxon:39313 [Gonyosoma oxycephalum]@species,taxon:39147 [Gonyosoma]@genus,species,Gonyosoma oxycephalum
taxon:712816 [Parastrellus hesperus]@species,taxon:712815 [Parastrellus]@genus,species,Parastrellus hesperus
taxon:35734 [Allactaginae]@subfamily,taxon:30648 [Dipodidae]@family,subfamily,Allactaginae
taxon:2635655 [unclassified Otomys]@no rank,taxon:109680 [Otomys]@genus,no rank,unclassified Otomys
taxon:30842 [Kuhliidae]@family,taxon:1489938 [Terapontoidei]@superfamily,family,Kuhliidae
taxon:241314 [Larabicus quadrilineatus]@species,taxon:241313 [Larabicus]@genus,species,Larabicus quadrilineatus
taxon:9406 [Rousettus]@genus,taxon:3136029 [Rousettinae]@subfamily,genus,Rousettus
taxon:164648 [Piliocolobus badius]@species,taxon:591932 [Piliocolobus]@genus,species,Piliocolobus badius
taxon:229142 [Pomachromis]@genus,taxon:30863 [Pomacentridae]@family,genus,Pomachromis
taxon:30907 [Callionymoidei]@suborder,taxon:129912 [Syngnathiformes]@order,suborder,Callionymoidei
taxon:166753 [Odontamblyopus]@genus,taxon:497680 [Amblyopinae]@subfamily,genus,Odontamblyopus
taxon:1582964 [Heteroscarus]@genus,taxon:241355 [Odacidae]@family,genus,Heteroscarus
taxon:347722 [Macropharyngodon bipartitus]@species,taxon:241317 [Macropharyngodon]@genus,species,Macropharyngodon bipartitus
taxon:249505 [Paracontias hildebrandti]@species,taxon:249502 [Paracontias]@genus,species,Paracontias hildebrandti
taxon:227176 [Cursorius]@genus,taxon:43314 [Glareolidae]@family,genus,Cursorius
taxon:630731 [Hymenocephalus]@genus,taxon:630280 [Macrourinae]@subfamily,genus,Hymenocephalus
taxon:8234 [Thunnus]@genus,taxon:186749 [Thunnini]@tribe,genus,Thunnus
taxon:9066 [Syrmaticus reevesii]@species,taxon:9062 [Syrmaticus]@genus,species,Syrmaticus reevesii
taxon:75033 [Pomatomus]@genus,taxon:30864 [Pomatomidae]@family,genus,Pomatomus
taxon:3054265 [Cacomantis pallidus]@species,taxon:55664 [Cacomantis]@genus,species,Cacomantis pallidus
taxon:144197 [Stegastes partitus]@species,taxon:80992 [Stegastes]@genus,species,Stegastes partitus
taxon:8546 [Xantusia riversiana]@species,taxon:8543 [Xantusia]@genus,species,Xantusia riversiana
taxon:48723 [Pontoporia blainvillei]@species,taxon:48722 [Pontoporia]@genus,species,Pontoporia blainvillei
taxon:94948 [Pomatomus saltator]@species,taxon:75033 [Pomatomus]@genus,species,Pomatomus saltator
taxon:445412 [Xenochrophis vittatus]@species,taxon:186567 [Xenochrophis]@genus,species,Xenochrophis vittatus
taxon:75877 [Pteronetta hartlaubii]@species,taxon:75876 [Pteronetta]@genus,species,Pteronetta hartlaubii
taxon:132906 [Ptenochirus]@genus,taxon:3136027 [Cynopterinae]@subfamily,genus,Ptenochirus
taxon:114109 [Hoplosternum littorale]@species,taxon:114108 [Hoplosternum]@genus,species,Hoplosternum littorale
taxon:255365 [Balaenoptera brydei]@species,taxon:9766 [Balaenoptera]@genus,species,Balaenoptera brydei
taxon:630669 [Coryphaenoides dossenus]@species,taxon:76797 [Coryphaenoides]@genus,species,Coryphaenoides dossenus
taxon:3370479 [Ozimops planiceps]@species,taxon:2689069 [Ozimops]@genus,species,Ozimops planiceps
taxon:12912 [Acanthurus]@genus,taxon:145345 [Acanthurinae]@subfamily,genus,Acanthurus
taxon:174727 [Neusticurus bicarinatus]@species,taxon:122287 [Neusticurus]@genus,species,Neusticurus bicarinatus
taxon:186477 [Gerbillurus setzeri]@species,taxon:49439 [Gerbillurus]@genus,species,Gerbillurus setzeri
taxon:241323 [Novaculoides macrolepidotus]@species,taxon:315408 [Novaculoides]@genus,species,Novaculoides macrolepidotus
taxon:458189 [Dromas]@genus,taxon:458188 [Dromadidae]@family,genus,Dromas
taxon:249017 [Rhynchonycteris naso]@species,taxon:249016 [Rhynchonycteris]@genus,species,Rhynchonycteris naso
taxon:501719 [Clupeonella cultriventris]@species,taxon:501718 [Clupeonella]@genus,species,Clupeonella cultriventris
taxon:80807 [Acheilognathus signifer]@species,taxon:75333 [Acheilognathus]@genus,species,Acheilognathus signifer
taxon:119486 [Sinipercidae]@family,taxon:1545897 [Centrarchoidei]@superfamily,family,Sinipercidae
taxon:9573 [Presbytis]@genus,taxon:9569 [Colobinae]@subfamily,genus,Presbytis
taxon:96427 [Trachylepis dumasi]@species,taxon:323737 [Trachylepis]@genus,species,Trachylepis dumasi
taxon:241295 [Halichoeres marginatus]@species,taxon:51788 [Halichoeres]@genus,species,Halichoeres marginatus
taxon:106282 [Diplothrix]@genus,taxon:39107 [Murinae]@subfamily,genus,Diplothrix
taxon:103708 [Bradypodion]@genus,taxon:40248 [Chamaeleonidae]@family,genus,Bradypodion
taxon:33580 [Scopus]@genus,taxon:33579 [Scopidae]@family,genus,Scopus
taxon:241265 [Austrolabrus]@genus,taxon:8247 [Labridae]@family,genus,Austrolabrus
taxon:501720 [Thryssa baelama]@species,taxon:435228 [Thryssa]@genus,species,Thryssa baelama
taxon:39095 [Lycodon]@genus,taxon:169863 [Colubrinae]@subfamily,genus,Lycodon
taxon:36211 [Trachurus]@genus,taxon:8157 [Carangidae]@family,genus,Trachurus
taxon:2743699 ['Semilabeonini']@clade,taxon:2743695 [Labeoninae]@subfamily,clade,'Semilabeonini'
taxon:30871 [Serranidae]@family,taxon:1489943 [Serranoidei]@suborder,family,Serranidae
taxon:3358547 [Oreoglanis macroptera]@species,taxon:192194 [Oreoglanis]@genus,species,Oreoglanis macroptera
taxon:679668 [Colomesus psittacus]@species,taxon:500392 [Colomesus]@genus,species,Colomesus psittacus
taxon:220777 [Ctenotus pantherinus]@species,taxon:204894 [Ctenotus]@genus,species,Ctenotus pantherinus
taxon:2644861 [unclassified Amphiglossus]@no rank,taxon:161935 [Amphiglossus]@genus,no rank,unclassified Amphiglossus
taxon:88681 [Diretmus]@genus,taxon:88680 [Diretmidae]@family,genus,Diretmus
taxon:360967 [Ia io]@species,taxon:360966 [Ia]@genus,species,Ia io
taxon:56549 [Lycodon semicarinatus]@species,taxon:39095 [Lycodon]@genus,species,Lycodon semicarinatus
taxon:13224 [Pomatoschistus]@genus,taxon:497223 [Gobiinae]@subfamily,genus,Pomatoschistus
taxon:181390 [Carapidae]@family,taxon:181389 [Ophidioidei]@suborder,family,Carapidae
taxon:228652 [Laemonema]@genus,taxon:30759 [Moridae]@family,genus,Laemonema
taxon:470351 [Lerista griffini]@species,taxon:66057 [Lerista]@genus,species,Lerista griffini
taxon:884333 [Cordylus meculae]@species,taxon:94416 [Cordylus]@genus,species,Cordylus meculae
taxon:241350 [Wetmorella]@genus,taxon:8247 [Labridae]@family,genus,Wetmorella
